enrollment_key,learner_key,course_key,term_key,program_key,is_course_passed,letter_grade,final_score,is_withdrawn,attendance_rate
501946,10349,14,9,4,TRUE,B,98.0,FALSE,0.57
501947,10349,16,10,4,TRUE,A,87.2,FALSE,0.76
501948,10349,8,10,4,TRUE,A,75.7,FALSE,0.8
501949,10350,4,7,1,FALSE,D,66.6,FALSE,0.58
501950,10350,8,7,1,TRUE,C,90.0,FALSE,0.76
501951,10350,5,8,1,TRUE,A,90.2,FALSE,0.7
501952,10350,9,8,1,TRUE,B,90.2,FALSE,0.73
501953,10350,10,9,1,TRUE,A,98.4,FALSE,0.57
501954,10350,3,9,1,TRUE,A,88.1,FALSE,0.77
501955,10351,3,7,2,TRUE,B,81.3,FALSE,0.85
501956,10351,11,7,2,TRUE,B,87.7,FALSE,0.65
501957,10351,8,8,2,TRUE,A,80.1,FALSE,0.81
501958,10351,7,8,2,TRUE,B,76.1,FALSE,0.73
501959,10351,6,9,2,TRUE,C,95.7,FALSE,0.94
501960,10351,12,9,2,TRUE,A,91.6,FALSE,0.81
501961,10351,2,10,2,TRUE,B,87.9,FALSE,0.97
501962,10351,5,10,2,TRUE,B,93.4,FALSE,0.89
501963,10351,1,11,2,TRUE,B,80.7,FALSE,0.79
501964,10351,4,11,2,,,,FALSE,0.75
501965,10352,11,2,5,TRUE,A,98.6,FALSE,0.89
501966,10352,12,2,5,TRUE,C,94.7,FALSE,0.89
501967,10352,9,2,5,FALSE,F,56.1,FALSE,0.82
501968,10352,10,3,5,TRUE,B,96.6,FALSE,0.77
501969,10353,1,2,1,FALSE,F,54.6,FALSE,0.87
501970,10353,3,2,1,TRUE,A,89.9,FALSE,0.97
501971,10353,5,3,1,TRUE,C,87.3,FALSE,0.94
501972,10353,11,3,1,TRUE,A,79.5,FALSE,0.73
501973,10353,7,4,1,TRUE,A,93.9,FALSE,0.97
501974,10353,2,4,1,TRUE,A,95.3,FALSE,0.95
501975,10353,10,5,1,TRUE,B,92.4,FALSE,0.75
501976,10353,4,5,1,FALSE,D,55.1,FALSE,0.58
501977,10354,16,2,3,TRUE,A,91.9,FALSE,0.8
501978,10354,15,2,3,TRUE,A,83.9,FALSE,0.93
501979,10354,14,2,3,TRUE,B,76.4,FALSE,0.87
501980,10355,15,5,4,TRUE,B,88.1,FALSE,0.56
501981,10355,8,5,4,TRUE,A,88.4,FALSE,0.88
501982,10355,14,6,4,TRUE,B,95.8,FALSE,0.73
501983,10355,16,6,4,TRUE,B,84.0,FALSE,0.93
501984,10356,11,6,1,TRUE,A,89.9,FALSE,0.64
501985,10356,9,6,1,TRUE,C,85.4,FALSE,0.72
501986,10356,4,6,1,FALSE,D,48.3,FALSE,0.75
501987,10357,4,8,2,TRUE,B,76.7,FALSE,0.64
501988,10357,2,8,2,TRUE,A,89.0,FALSE,0.7
501989,10357,5,8,2,TRUE,A,82.5,FALSE,0.59
501990,10357,8,9,2,TRUE,B,83.0,FALSE,0.98
501991,10357,6,9,2,FALSE,D,60.2,FALSE,0.59
501992,10357,11,9,2,TRUE,B,75.8,FALSE,0.63
501993,10357,7,10,2,FALSE,D,53.4,FALSE,0.8
501994,10357,12,10,2,TRUE,A,86.3,FALSE,0.84
501995,10357,1,10,2,TRUE,A,79.5,FALSE,0.91
501996,10357,3,11,2,TRUE,B,92.0,FALSE,0.88
501997,10358,5,6,1,FALSE,F,73.8,FALSE,0.89
501998,10358,6,6,1,TRUE,A,93.9,FALSE,0.63
501999,10358,11,6,1,TRUE,A,90.6,FALSE,0.61
502000,10358,9,7,1,TRUE,B,96.9,FALSE,0.89
502001,10358,7,7,1,TRUE,C,92.6,FALSE,0.88
502002,10358,1,7,1,TRUE,B,82.3,FALSE,0.91
502003,10358,4,8,1,TRUE,B,79.3,FALSE,0.56
502004,10358,10,8,1,TRUE,C,85.1,FALSE,0.71
502005,10358,3,8,1,FALSE,D,72.4,FALSE,0.73
502006,10358,12,9,1,TRUE,B,89.5,FALSE,0.87
502007,10358,8,9,1,FALSE,F,73.6,FALSE,0.67
502008,10358,2,9,1,TRUE,B,91.6,FALSE,0.79
502009,10359,8,7,1,TRUE,B,88.0,FALSE,1.0
502010,10359,12,7,1,TRUE,B,92.6,FALSE,0.95
502011,10359,4,8,1,TRUE,B,88.3,FALSE,0.85
502012,10359,10,8,1,TRUE,A,86.1,FALSE,0.96
502013,10360,2,8,2,TRUE,A,88.4,FALSE,0.99
502014,10360,6,8,2,TRUE,B,75.8,FALSE,0.83
502015,10360,8,8,2,TRUE,B,77.1,FALSE,0.57
502016,10360,1,9,2,TRUE,B,92.7,FALSE,0.97
502017,10360,7,9,2,TRUE,A,97.6,FALSE,0.73
502018,10360,4,9,2,TRUE,A,90.0,FALSE,0.9
502019,10360,3,10,2,TRUE,B,81.7,FALSE,0.78
502020,10360,5,10,2,TRUE,A,97.7,FALSE,0.78
502021,10360,12,10,2,FALSE,D,63.2,FALSE,0.69
502022,10360,11,11,2,,,,FALSE,0.63
502023,10361,12,9,1,FALSE,F,61.7,FALSE,0.91
502024,10361,7,9,1,TRUE,B,98.9,FALSE,0.66
502025,10362,8,2,1,TRUE,B,95.4,FALSE,0.81
502026,10362,6,2,1,TRUE,A,78.7,FALSE,0.61
502027,10362,5,2,1,TRUE,C,97.4,FALSE,0.92
502028,10362,4,3,1,TRUE,B,97.7,FALSE,0.88
502029,10362,7,3,1,TRUE,B,89.8,FALSE,0.55
502030,10362,3,3,1,TRUE,B,83.1,FALSE,1.0
502031,10362,12,4,1,TRUE,B,97.6,FALSE,0.74
502032,10362,13,4,1,TRUE,A,84.3,FALSE,0.57
502033,10362,9,4,1,TRUE,B,94.6,FALSE,0.78
502034,10362,11,5,1,TRUE,A,81.0,FALSE,0.95
502035,10362,1,5,1,TRUE,B,80.9,FALSE,0.59
502036,10362,10,5,1,TRUE,B,96.2,FALSE,0.59
502037,10362,2,6,1,TRUE,C,90.5,FALSE,0.67
502038,10363,8,4,2,TRUE,A,82.8,FALSE,0.67
502039,10363,6,4,2,TRUE,B,85.7,FALSE,0.97
502040,10364,9,5,1,TRUE,C,96.1,FALSE,0.56
502041,10364,3,5,1,FALSE,F,68.3,FALSE,0.86
502042,10364,6,5,1,TRUE,A,78.3,FALSE,0.78
502043,10364,1,6,1,TRUE,A,93.4,FALSE,0.62
502044,10364,2,6,1,TRUE,B,78.4,FALSE,0.71
502045,10364,8,6,1,TRUE,C,86.9,FALSE,0.7
502046,10364,4,7,1,FALSE,D,54.0,FALSE,0.84
502047,10364,7,7,1,TRUE,A,82.5,FALSE,0.7
502048,10364,12,7,1,TRUE,A,75.2,FALSE,0.62
502049,10364,11,8,1,FALSE,F,68.4,FALSE,0.8
502050,10364,5,8,1,TRUE,C,88.2,FALSE,0.74
502051,10364,13,8,1,FALSE,D,52.7,FALSE,0.71
502052,10364,10,9,1,FALSE,D,65.6,FALSE,0.6
502053,10365,2,6,1,TRUE,A,80.8,FALSE,0.76
502054,10365,6,6,1,FALSE,F,67.1,FALSE,0.64
502055,10365,7,6,1,TRUE,C,88.6,FALSE,0.74
502056,10366,10,4,5,TRUE,B,81.3,FALSE,0.87
502057,10366,12,4,5,FALSE,D,67.4,FALSE,0.89
502058,10367,8,5,1,TRUE,A,82.2,FALSE,0.6
502059,10367,9,5,1,TRUE,B,80.7,FALSE,0.77
502060,10367,13,5,1,TRUE,A,90.0,FALSE,0.98
502061,10367,10,6,1,TRUE,B,95.3,FALSE,0.66
502062,10367,2,6,1,TRUE,B,85.1,FALSE,1.0
502063,10367,6,6,1,TRUE,B,78.9,FALSE,0.89
502064,10368,16,7,4,TRUE,B,75.1,FALSE,0.93
502065,10368,14,7,4,TRUE,B,84.3,FALSE,0.97
502066,10368,8,7,4,TRUE,A,97.9,FALSE,0.67
502067,10368,15,8,4,FALSE,D,72.5,FALSE,0.95
502068,10369,14,4,4,TRUE,B,81.5,FALSE,0.68
502069,10369,15,4,4,TRUE,A,76.9,FALSE,0.81
502070,10369,16,4,4,TRUE,A,83.7,FALSE,0.74
502071,10369,8,5,4,TRUE,B,94.4,FALSE,0.78
502072,10370,9,7,1,TRUE,B,92.7,FALSE,0.8
502073,10370,12,7,1,TRUE,B,78.6,FALSE,0.91
502074,10370,1,8,1,TRUE,C,81.1,FALSE,0.89
502075,10370,13,8,1,FALSE,F,54.8,FALSE,0.56
502076,10370,2,9,1,TRUE,B,91.6,FALSE,0.84
502077,10370,10,9,1,TRUE,C,78.0,FALSE,0.87
502078,10370,7,10,1,TRUE,B,79.7,FALSE,0.59
502079,10370,6,10,1,TRUE,C,81.0,FALSE,0.74
502080,10370,4,11,1,,,,FALSE,0.68
502081,10370,11,11,1,,,,FALSE,0.58
502082,10371,12,6,1,TRUE,A,79.4,FALSE,0.92
502083,10371,6,6,1,TRUE,C,79.7,FALSE,0.68
502084,10371,2,6,1,TRUE,A,79.5,FALSE,0.6
502085,10372,11,2,5,TRUE,A,87.7,FALSE,0.92
502086,10372,10,2,5,TRUE,C,78.4,FALSE,0.88
502087,10372,9,2,5,TRUE,A,84.2,FALSE,0.64
502088,10372,12,3,5,FALSE,F,66.5,FALSE,0.82
502089,10373,6,7,2,TRUE,C,80.8,FALSE,0.77
502090,10373,8,7,2,TRUE,C,94.7,FALSE,0.8
502091,10373,4,8,2,FALSE,D,67.8,FALSE,0.95
502092,10373,5,8,2,TRUE,B,98.7,FALSE,0.86
502093,10373,7,9,2,TRUE,A,93.0,FALSE,0.87
502094,10373,3,9,2,TRUE,B,89.0,FALSE,0.93
502095,10373,12,10,2,TRUE,B,94.7,FALSE,0.94
502096,10373,2,10,2,TRUE,A,90.1,FALSE,0.64
502097,10374,14,8,3,TRUE,A,79.0,FALSE,0.56
502098,10374,16,8,3,TRUE,C,88.4,FALSE,0.94
502099,10374,15,8,3,TRUE,B,92.9,FALSE,0.61
502100,10375,9,3,1,TRUE,A,95.0,FALSE,0.95
502101,10375,5,3,1,TRUE,B,96.1,FALSE,0.84
502102,10375,3,3,1,TRUE,A,86.5,FALSE,0.79
502103,10375,6,4,1,TRUE,A,95.1,FALSE,0.75
502104,10375,7,4,1,TRUE,A,95.7,FALSE,0.63
502105,10375,11,4,1,TRUE,C,75.4,FALSE,0.87
502106,10375,12,5,1,TRUE,B,83.4,FALSE,0.56
502107,10375,2,5,1,TRUE,B,81.2,FALSE,0.64
502108,10375,13,5,1,TRUE,B,80.1,FALSE,0.98
502109,10375,4,6,1,FALSE,D,69.8,FALSE,0.81
502110,10375,1,6,1,TRUE,C,84.2,FALSE,0.89
502111,10375,10,6,1,TRUE,B,95.3,FALSE,0.73
502112,10375,8,7,1,TRUE,B,84.3,FALSE,0.86
502113,10376,13,5,1,FALSE,D,58.7,FALSE,0.92
502114,10376,8,5,1,TRUE,A,75.1,FALSE,0.65
502115,10376,11,6,1,TRUE,C,98.5,FALSE,0.79
502116,10376,1,6,1,TRUE,B,93.8,FALSE,0.93
502117,10376,9,7,1,TRUE,B,91.7,FALSE,0.79
502118,10376,3,7,1,TRUE,B,78.3,FALSE,0.93
502119,10376,5,8,1,TRUE,A,80.3,FALSE,0.69
502120,10376,4,8,1,FALSE,F,59.2,FALSE,0.92
502121,10376,12,9,1,TRUE,A,80.5,FALSE,0.6
502122,10376,10,9,1,TRUE,C,84.0,FALSE,0.71
502123,10376,7,10,1,TRUE,B,88.2,FALSE,0.86
502124,10376,2,10,1,TRUE,A,94.1,FALSE,0.85
502125,10377,14,1,3,TRUE,A,77.2,FALSE,0.7
502126,10377,15,1,3,TRUE,B,96.1,FALSE,0.96
502127,10377,16,2,3,TRUE,A,93.4,FALSE,0.77
502128,10378,16,1,4,TRUE,C,83.1,FALSE,0.89
502129,10378,15,1,4,TRUE,A,78.3,FALSE,0.96
502130,10378,14,1,4,TRUE,A,82.9,FALSE,0.61
502131,10378,8,2,4,TRUE,B,93.4,FALSE,0.78
502132,10379,7,1,2,TRUE,B,78.7,FALSE,0.75
502133,10379,3,1,2,TRUE,B,98.8,FALSE,0.74
502134,10379,8,1,2,TRUE,B,78.4,FALSE,0.58
502135,10379,11,2,2,FALSE,F,60.2,FALSE,0.92
502136,10379,1,2,2,TRUE,B,83.7,FALSE,0.89
502137,10379,4,2,2,TRUE,A,98.9,FALSE,0.77
502138,10379,2,3,2,TRUE,B,80.2,FALSE,0.69
502139,10379,5,3,2,TRUE,A,87.7,FALSE,0.95
502140,10379,12,3,2,TRUE,B,76.7,FALSE,0.78
502141,10379,6,4,2,TRUE,A,86.0,FALSE,0.72
502142,10380,11,2,1,TRUE,A,82.2,FALSE,0.75
502143,10380,1,2,1,TRUE,B,78.3,FALSE,0.84
502144,10380,8,3,1,TRUE,B,80.0,FALSE,0.98
502145,10380,2,3,1,TRUE,B,92.0,FALSE,0.64
502146,10380,4,4,1,TRUE,B,97.1,FALSE,0.74
502147,10380,9,4,1,TRUE,A,89.5,FALSE,0.95
502148,10380,12,5,1,TRUE,B,87.1,FALSE,0.82
502149,10380,7,5,1,TRUE,A,91.1,FALSE,0.91
502150,10380,5,6,1,TRUE,B,97.5,FALSE,0.82
502151,10380,6,6,1,TRUE,B,76.4,FALSE,0.9
502152,10381,3,3,1,TRUE,B,77.0,FALSE,0.82
502153,10381,8,3,1,TRUE,A,97.8,FALSE,0.69
502154,10381,12,3,1,TRUE,B,92.7,FALSE,0.75
502155,10381,2,4,1,TRUE,B,87.0,FALSE,0.77
502156,10381,7,4,1,TRUE,B,81.1,FALSE,0.93
502157,10381,11,4,1,TRUE,A,95.7,FALSE,0.92
502158,10381,9,5,1,TRUE,A,78.5,FALSE,0.76
502159,10381,10,5,1,TRUE,A,93.0,FALSE,0.75
502160,10381,6,5,1,TRUE,A,76.4,FALSE,0.63
502161,10381,1,6,1,TRUE,A,86.6,FALSE,0.89
502162,10381,5,6,1,TRUE,C,94.9,FALSE,0.95
502163,10381,4,6,1,TRUE,B,77.9,FALSE,0.6
502164,10381,13,7,1,FALSE,F,68.6,FALSE,0.83
502165,10382,3,6,1,TRUE,A,97.9,FALSE,0.64
502166,10382,4,6,1,TRUE,A,79.3,FALSE,0.95
502167,10383,12,4,2,FALSE,F,62.4,FALSE,0.75
502168,10383,6,4,2,TRUE,A,93.2,FALSE,0.91
502169,10384,5,3,2,TRUE,B,79.4,FALSE,0.63
502170,10384,12,3,2,TRUE,A,84.0,FALSE,0.93
502171,10384,11,4,2,TRUE,B,85.6,FALSE,0.68
502172,10384,6,4,2,TRUE,B,98.5,FALSE,0.55
502173,10384,3,5,2,TRUE,C,88.5,FALSE,0.73
502174,10384,1,5,2,TRUE,A,81.2,FALSE,0.95
502175,10384,8,6,2,TRUE,B,89.7,FALSE,0.7
502176,10384,4,6,2,TRUE,B,80.3,FALSE,0.65
502177,10384,7,7,2,TRUE,B,78.8,FALSE,0.63
502178,10384,2,7,2,TRUE,B,78.8,FALSE,0.6
502179,10385,16,5,3,TRUE,B,82.2,FALSE,0.92
502180,10385,14,5,3,FALSE,D,69.9,FALSE,0.75
502181,10385,15,6,3,TRUE,B,94.8,FALSE,0.94
502182,10386,13,4,1,FALSE,D,70.7,FALSE,0.69
502183,10386,2,4,1,FALSE,D,67.8,FALSE,0.89
502184,10386,1,4,1,TRUE,A,75.5,FALSE,0.8
502185,10386,7,5,1,TRUE,B,97.1,FALSE,0.98
502186,10386,10,5,1,TRUE,A,89.3,FALSE,0.63
502187,10386,12,5,1,FALSE,D,57.8,FALSE,0.95
502188,10386,3,6,1,FALSE,D,48.9,FALSE,0.79
502189,10386,8,6,1,TRUE,A,89.0,FALSE,0.95
502190,10386,4,6,1,TRUE,A,79.6,FALSE,0.63
502191,10386,6,7,1,TRUE,A,80.9,FALSE,0.57
502192,10386,5,7,1,TRUE,B,96.7,FALSE,0.7
502193,10386,11,7,1,TRUE,C,77.7,FALSE,0.65
502194,10386,9,8,1,TRUE,C,82.9,FALSE,0.86
502195,10387,16,6,6,TRUE,B,88.3,FALSE,0.68
502196,10387,15,6,6,TRUE,A,90.0,FALSE,0.64
502197,10387,10,7,6,TRUE,B,95.4,FALSE,0.96
502198,10387,14,7,6,TRUE,B,78.2,FALSE,0.56
502199,10388,15,8,3,TRUE,B,98.2,FALSE,0.89
502200,10388,14,8,3,FALSE,F,71.2,FALSE,0.75
502201,10388,16,8,3,TRUE,B,89.4,FALSE,0.96
502202,10389,6,1,1,TRUE,B,89.1,FALSE,0.62
502203,10389,11,1,1,TRUE,B,84.2,FALSE,0.9
502204,10389,9,2,1,TRUE,A,77.2,FALSE,0.96
502205,10389,5,2,1,TRUE,A,98.7,FALSE,0.81
502206,10389,4,3,1,TRUE,C,85.7,FALSE,0.65
502207,10389,7,3,1,TRUE,B,80.6,FALSE,0.61
502208,10389,8,4,1,TRUE,B,97.8,FALSE,0.69
502209,10389,2,4,1,TRUE,B,87.2,FALSE,0.66
502210,10390,12,9,2,TRUE,C,78.8,FALSE,0.95
502211,10390,11,9,2,TRUE,A,82.6,FALSE,0.67
502212,10391,10,3,6,TRUE,B,80.5,FALSE,0.71
502213,10391,16,3,6,TRUE,C,81.5,FALSE,0.9
502214,10392,15,4,4,TRUE,B,95.2,FALSE,0.93
502215,10392,8,4,4,TRUE,C,89.2,FALSE,0.61
502216,10392,16,4,4,TRUE,B,98.4,FALSE,0.86
502217,10392,14,5,4,TRUE,A,78.2,FALSE,0.78
502218,10393,16,5,3,TRUE,B,82.7,FALSE,0.91
502219,10393,15,5,3,TRUE,A,92.7,FALSE,0.69
502220,10393,14,5,3,TRUE,B,86.8,FALSE,0.77
502221,10394,15,3,4,TRUE,B,93.2,FALSE,0.82
502222,10394,14,3,4,TRUE,B,83.5,FALSE,0.94
502223,10394,16,4,4,TRUE,B,79.0,FALSE,0.87
502224,10394,8,4,4,TRUE,B,98.0,FALSE,0.58
502225,10395,1,5,1,TRUE,A,78.2,FALSE,0.56
502226,10395,3,5,1,TRUE,A,84.5,FALSE,0.85
502227,10395,8,6,1,TRUE,A,83.7,FALSE,0.94
502228,10395,2,6,1,TRUE,B,82.7,FALSE,0.59
502229,10395,5,7,1,TRUE,A,79.1,FALSE,0.63
502230,10395,10,7,1,TRUE,A,75.2,FALSE,0.79
502231,10395,7,8,1,TRUE,C,94.1,FALSE,0.73
502232,10395,4,8,1,TRUE,B,98.7,FALSE,0.63
502233,10395,12,9,1,TRUE,B,89.1,FALSE,0.95
502234,10395,13,9,1,TRUE,A,77.2,FALSE,0.91
502235,10395,11,10,1,TRUE,B,81.6,FALSE,0.81
502236,10395,6,10,1,TRUE,A,75.3,FALSE,0.82
502237,10396,5,2,1,TRUE,A,83.7,FALSE,0.63
502238,10396,10,2,1,TRUE,A,81.8,FALSE,0.56
502239,10397,3,8,2,TRUE,A,79.3,FALSE,0.68
502240,10397,12,8,2,TRUE,B,77.1,FALSE,0.65
502241,10397,7,9,2,TRUE,B,91.7,FALSE,0.98
502242,10397,11,9,2,TRUE,B,78.4,FALSE,0.85
502243,10398,9,2,5,TRUE,B,91.4,FALSE,0.92
502244,10398,12,2,5,FALSE,F,73.8,FALSE,0.73
502245,10398,10,2,5,TRUE,B,87.6,FALSE,0.55
502246,10398,11,3,5,TRUE,A,80.5,FALSE,0.64
502247,10399,6,7,2,TRUE,B,96.3,FALSE,0.6
502248,10399,1,7,2,TRUE,B,94.0,FALSE,0.68
502249,10399,3,8,2,FALSE,F,59.5,FALSE,0.97
502250,10399,5,8,2,TRUE,B,84.3,FALSE,0.95
502251,10400,1,6,1,TRUE,B,91.6,FALSE,0.82
502252,10400,13,6,1,FALSE,D,73.7,FALSE,0.95
502253,10400,12,6,1,TRUE,B,86.4,FALSE,0.6
502254,10401,10,3,5,TRUE,A,88.6,FALSE,0.68
502255,10401,11,3,5,TRUE,B,96.2,FALSE,0.8
502256,10401,9,3,5,TRUE,B,81.4,FALSE,0.58
502257,10401,12,4,5,TRUE,B,80.3,FALSE,0.74
502258,10402,12,5,5,TRUE,A,88.7,FALSE,0.62
502259,10402,10,5,5,TRUE,B,93.5,FALSE,0.89
502260,10402,9,6,5,TRUE,B,93.3,FALSE,0.8
502261,10402,11,6,5,FALSE,F,66.2,FALSE,0.64
502262,10403,14,5,3,TRUE,A,98.5,FALSE,0.82
502263,10403,16,5,3,TRUE,C,96.0,FALSE,0.95
502264,10404,14,9,4,TRUE,A,92.4,FALSE,0.69
502265,10404,15,9,4,TRUE,A,75.4,FALSE,0.81
502266,10404,16,10,4,TRUE,B,87.8,FALSE,0.85
502267,10404,8,10,4,FALSE,D,60.9,FALSE,0.88
502268,10405,16,1,3,TRUE,B,96.8,FALSE,0.67
502269,10405,14,1,3,TRUE,B,84.5,FALSE,0.59
502270,10405,15,2,3,TRUE,B,95.2,FALSE,0.95
502271,10406,3,1,2,TRUE,A,96.2,FALSE,0.78
502272,10406,1,1,2,TRUE,B,92.9,FALSE,0.57
502273,10406,12,1,2,FALSE,F,60.0,FALSE,0.81
502274,10406,11,2,2,FALSE,D,68.5,FALSE,0.7
502275,10406,4,2,2,TRUE,B,90.6,FALSE,0.72
502276,10406,6,2,2,TRUE,B,80.7,FALSE,0.89
502277,10406,2,3,2,TRUE,A,83.1,FALSE,0.65
502278,10406,8,3,2,TRUE,B,81.4,FALSE,0.82
502279,10406,7,3,2,TRUE,B,75.6,FALSE,0.84
502280,10407,11,9,5,TRUE,A,96.3,FALSE,0.8
502281,10407,12,9,5,FALSE,D,67.4,FALSE,0.73
502282,10407,9,9,5,TRUE,C,96.9,FALSE,0.68
502283,10407,10,10,5,FALSE,D,48.4,FALSE,0.78
502284,10408,4,7,2,TRUE,C,79.9,FALSE,0.92
502285,10408,8,7,2,TRUE,B,91.6,FALSE,0.89
502286,10408,12,7,2,TRUE,B,75.6,FALSE,0.91
502287,10408,1,8,2,TRUE,C,95.4,FALSE,0.84
502288,10408,3,8,2,TRUE,A,78.3,FALSE,0.86
502289,10408,5,8,2,FALSE,D,65.1,FALSE,0.89
502290,10409,6,6,1,TRUE,C,88.9,FALSE,0.95
502291,10409,3,6,1,FALSE,F,53.1,FALSE,0.9
502292,10409,11,7,1,TRUE,C,89.8,FALSE,1.0
502293,10409,5,7,1,TRUE,B,97.3,FALSE,0.6
502294,10409,12,8,1,FALSE,F,66.5,FALSE,0.9
502295,10409,10,8,1,TRUE,C,77.2,FALSE,0.96
502296,10409,4,9,1,FALSE,D,59.2,FALSE,0.82
502297,10409,1,9,1,TRUE,A,89.1,FALSE,0.56
502298,10410,7,4,1,TRUE,B,93.6,FALSE,0.99
502299,10410,1,4,1,TRUE,B,98.9,FALSE,0.63
502300,10410,11,4,1,TRUE,B,94.7,FALSE,0.64
502301,10411,12,7,2,TRUE,C,93.8,FALSE,0.86
502302,10411,1,7,2,TRUE,B,86.2,FALSE,0.6
502303,10412,12,2,1,TRUE,B,95.4,FALSE,0.96
502304,10412,13,2,1,TRUE,C,96.6,FALSE,0.78
502305,10412,4,2,1,TRUE,B,79.8,FALSE,0.9
502306,10413,11,3,5,TRUE,B,84.9,FALSE,0.57
502307,10413,12,3,5,TRUE,B,79.9,FALSE,0.83
502308,10413,10,3,5,FALSE,F,64.9,FALSE,0.75
502309,10413,9,4,5,TRUE,B,87.7,FALSE,0.98
502310,10414,12,3,1,FALSE,D,65.1,FALSE,0.59
502311,10414,2,3,1,TRUE,B,75.1,FALSE,0.86
502312,10414,13,3,1,TRUE,B,96.2,FALSE,0.94
502313,10414,4,4,1,FALSE,D,60.5,FALSE,0.61
502314,10414,8,4,1,TRUE,A,87.7,FALSE,0.66
502315,10414,1,4,1,TRUE,A,76.4,FALSE,1.0
502316,10414,7,5,1,TRUE,B,91.1,FALSE,0.68
502317,10414,6,5,1,TRUE,B,94.3,FALSE,0.83
502318,10414,10,5,1,TRUE,B,81.1,FALSE,0.86
502319,10414,5,6,1,TRUE,A,96.6,FALSE,0.63
502320,10414,11,6,1,TRUE,C,82.1,FALSE,0.97
502321,10414,3,6,1,FALSE,D,52.3,FALSE,0.65
502322,10414,9,7,1,TRUE,A,89.1,FALSE,0.98
502323,10415,11,3,5,TRUE,B,96.8,FALSE,0.75
502324,10415,9,3,5,TRUE,A,97.2,FALSE,0.66
502325,10415,10,3,5,TRUE,A,93.3,FALSE,0.61
502326,10416,11,2,2,TRUE,B,85.2,FALSE,0.89
502327,10416,12,2,2,TRUE,B,94.6,FALSE,0.9
502328,10416,6,2,2,TRUE,A,75.4,FALSE,0.94
502329,10416,1,3,2,TRUE,B,81.5,FALSE,0.8
502330,10416,8,3,2,TRUE,B,96.0,FALSE,0.75
502331,10416,2,3,2,TRUE,B,87.4,FALSE,0.97
502332,10417,6,8,1,TRUE,B,78.1,FALSE,0.69
502333,10417,9,8,1,TRUE,C,98.2,FALSE,0.96
502334,10417,2,8,1,TRUE,B,76.2,FALSE,0.63
502335,10417,5,9,1,TRUE,B,79.4,FALSE,0.8
502336,10417,12,9,1,FALSE,D,58.1,FALSE,0.58
502337,10417,1,9,1,TRUE,B,97.4,FALSE,0.73
502338,10417,8,10,1,TRUE,B,83.3,FALSE,0.99
502339,10417,10,10,1,TRUE,C,97.8,FALSE,0.92
502340,10417,11,10,1,TRUE,C,92.7,FALSE,0.8
502341,10418,1,7,1,TRUE,B,80.9,FALSE,0.63
502342,10418,3,7,1,TRUE,B,95.8,FALSE,0.95
502343,10419,3,4,1,FALSE,D,71.7,FALSE,0.68
502344,10419,8,4,1,TRUE,B,90.8,FALSE,0.97
502345,10419,11,4,1,FALSE,F,64.3,FALSE,0.98
502346,10420,16,8,3,TRUE,B,92.5,FALSE,0.58
502347,10420,14,8,3,TRUE,B,75.4,FALSE,0.92
502348,10420,15,8,3,TRUE,C,78.7,FALSE,0.93
502349,10421,2,4,1,TRUE,C,82.9,FALSE,0.84
502350,10421,5,4,1,FALSE,D,52.8,FALSE,0.92
502351,10421,11,4,1,FALSE,D,72.6,FALSE,0.74
502352,10421,13,5,1,TRUE,B,77.5,FALSE,0.8
502353,10421,4,5,1,TRUE,B,78.0,FALSE,0.97
502354,10421,12,5,1,TRUE,A,88.1,FALSE,0.84
502355,10421,6,6,1,TRUE,A,84.7,FALSE,0.95
502356,10421,7,6,1,FALSE,F,65.4,FALSE,0.83
502357,10421,9,6,1,FALSE,D,64.3,FALSE,0.6
502358,10422,9,6,5,TRUE,C,93.3,FALSE,0.84
502359,10422,10,6,5,TRUE,A,95.4,FALSE,0.69
502360,10422,11,7,5,TRUE,B,82.4,FALSE,0.6
502361,10422,12,7,5,TRUE,A,80.4,FALSE,0.85
502362,10423,3,6,1,FALSE,D,61.1,FALSE,0.58
502363,10423,12,6,1,TRUE,C,93.2,FALSE,0.63
502364,10423,13,6,1,FALSE,F,66.3,FALSE,0.82
502365,10423,5,7,1,TRUE,B,79.6,FALSE,0.57
502366,10423,4,7,1,TRUE,B,79.4,FALSE,0.93
502367,10423,9,7,1,TRUE,B,95.3,FALSE,0.8
502368,10423,1,8,1,FALSE,D,55.2,FALSE,0.56
502369,10423,2,8,1,TRUE,A,87.8,FALSE,0.9
502370,10423,7,8,1,TRUE,A,76.6,FALSE,0.86
502371,10423,6,9,1,TRUE,B,82.7,FALSE,0.58
502372,10423,10,9,1,TRUE,C,75.8,FALSE,0.8
502373,10423,11,9,1,TRUE,B,83.6,FALSE,0.86
502374,10423,8,10,1,TRUE,B,79.0,FALSE,0.82
502375,10424,8,6,2,TRUE,B,87.2,FALSE,0.71
502376,10424,7,6,2,TRUE,A,92.5,FALSE,0.69
502377,10424,11,6,2,TRUE,C,81.3,FALSE,0.91
502378,10424,1,7,2,TRUE,B,83.8,FALSE,0.85
502379,10424,3,7,2,TRUE,B,76.1,FALSE,0.92
502380,10424,12,7,2,FALSE,F,55.5,FALSE,0.95
502381,10424,4,8,2,TRUE,B,92.2,FALSE,0.95
